id,word,definition,khania,knossos,midea,mycenae,pylos,thebes,tiryns
11,*56-du-nu-ka,Chadwick & Ventris 1973: anthroponym KN Da: do-ti-ja KN Dv: ra-to KN Da KN Dv: OVIS Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
12,*56-i-ti,Chadwick & Ventris 1973: dative? theonym? Chadwick & Ventris 1973: variant spelling of *56-i-ti Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
13,*56-ko-we,van Alfen 2008: toponym Chadwick & Ventris 1973: toponym   Appears as ""ki-nu-qa *56-ko-we"" on KN Ap 618+. Appears with sa-qa-re-jo on two KN Dl tablets. Appears as ""*56-ko-we / o-pi"" on KN Le 5646+. *56-ko-we (KN Db): ru-ki-totoponym *56-ko-we-e (KN Dl): e-ratheonym or toponym *56-ko-we-i (KN Dn): da-*22-totoponym *56-ko-we-i (KN Dm): e-ko-sotoponym LUNA: KN G M: KN Ga MUL: KN Ap OVIS: KN Da KN Db KN Dc KN Dd KN Df KN Dl KN Dn KN Dv TELA+TE: KN Le a-ra-si-jo: KN Df a-ze-ohapax: KN Dv a3-ta-ro-we?ro-u-so: KN Da da-ra-mu-rohapax: KN Dc ka-ptehapax: KN Df ka-*56-nohapax: KN Df ke-to (u-ta-jo): KN Da ki-nu-qahapax: KN Ap no-da-ro: KN Dc o-wi-rohapax: KN Dd sa-nu-we-tahapax: KN Db wi-na-joe-ra ra-su-to ru-ki-to: KN Db wi-*65-te-uhapax: KN Dc Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek van Alfen Peter G. A Companion to Linear B: Mycenaean Greek Texts and their World (ed. Yves Duhoux & Anna Morpurgo-Davies) ""The Linear B Inscribed Vases"",0,1,0,0,0,1
14,*56-po-so,Chadwick & Ventris 1973: anthroponym? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
15,*56-ra-ku-ja,Duhoux 2008: ""presumably refers to the colour of the cloths; if identical with pa-ra-ku-ja it could perhaps be compared to terms like σμάραγδος 'emerald' or βαρακίς γλαύκινον ἱμάτιον 'bluish green piece of cloth' (Hesychius) (??)"" Bernabé & Luján 2008: ""with pa-ra-ku- colour"" Chadwick & Ventris 1973: nominative plural neuter description of textiles cf. pa-ra-ku-ja Bernabé Alberto and Eugenio Luján 2008 A Companion to Linear B: Mycenaean Greek Texts and their World (ed. Yves Duhoux and Anna Morpurgo Davies) “Mycenaean Technology” Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Duhoux Yves 2008 A Companion to Linear B: Mycenaean Greek Texts and their World ""Mycenaean Anthology"",0,1,0,0,0,0
16,*56-ri-to,Chadwick & Ventris 1973: anthroponym OVIS: KN Db ru-ki-to: KN Db Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
17,*56-ro2,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
18,*56-ru-we,Duhoux 2008: probable anthroponym Duhoux Yves 2008 A Companion to Linear B: Mycenaean Greek Texts and their World “Mycenaean Anthology”,0,0,0,0,0,0
19,*63-te-ra-de,Duhoux 2008: toponym VIN: TH Gp Duhoux Yves 2008 A Companion to Linear B: Mycenaean Greek Texts and their World vol. I ""Mycenaean Anthology"",0,0,0,0,1,0
20,*82-de,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
21,a-*35-ka,Chadwick & Ventris 1973: adjective describing textiles? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
22,a-*35-to,Chadwick & Ventris 1973: adjective describing textiles? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
23,a-*56-da-ro,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
24,a-*56-no,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
25,a-*64-ja,Chadwick & Ventris 1973: 1. (PY Aa PY Ab) ethnic adjective 'women of Asia (=Lydia)' cf. a-si-wi-ja 2. (PY Vn) anthroponym singular of a-*64-ja1 Chadwick & Ventris 1973: genitive of a-*64-ja1 Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
26,a-*64-jo,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
27,a-*65-ma-na-ke,Chadwick & Ventris 1973: recipient of offerings theonym? KN Fs: HORD NI Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
28,a-*65-na,Chadwick & Ventris 1973: obscure (i.e. not defined) Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
29,a-*79,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
30,a-da-ma-o,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: genitive of a-da-ma-o Chadwick & Ventris 1973: defective spelling of a-da-ma-o-jo [[qe-re-qo-ta-o]] on PY En 659 Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
31,a-da-ra-ko,Chadwick & Ventris 1973: anthroponym? dative Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
32,a-da-ra-ro,Chadwick & Ventris 1973: anthroponym KN Da: da-wo KN Da: OVIS Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
33,a-da-ra-te-ja,Chadwick & Ventris 1973: feminine anthroponym? cf. Ἄδρήστεια Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
34,a-da-ra-ti-jo,Chadwick & Ventris 1973: patronymic adjective cf. Ἄδρηστος Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
35,a-da-wa-si-jo,Chadwick & Ventris 1973: adjective describing a man perhaps patronymic Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
36,a-da-wo-ne,Chadwick & Ventris 1973: anthroponym dative? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
37,a-de-me-we,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
38,a-de-ra2,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
39,a-de-te,Chadwick & Ventris 1973: binder? Palmer 1963: riveter cf. (*-te *-te-re) a-ke-te-re a3-te-re ko-re-te-re ma-te-re pi-ri-je-te-re ra-pte-re tu-ka-te-re Chadwick & Ventris 1973: dual of a-de-te Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Palmer 1963 TBD,0,0,0,0,0,0
40,a-de-we,,0,1,0,0,0,0
41,a-di-*22-sa,Chadwick & Ventris 1973: obscure (i.e. not known) KN F: GRA+PE NI Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
42,a-di-je-wo,Chadwick & Ventris 1973: anthroponym genitive cf. a2-di-je-u Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
43,a-di-nwa-ta,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
44,a-di-ri-ja-te,,0,0,0,1,0,0
45,a-di-ri-jo,Chadwick & Ventris 1973: anthroponym KN Do: ko-te-uanthroponym KN Do: se-to-i-ja Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
46,a-do-we,Chadwick & Ventris 1973: ""single word inscribed on jars"" anthroponym? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,1,1
47,a-du-po-to,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
48,a-du-ru-po-to,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
49,a-dwe-e,,0,0,0,0,1,0
50,a-e-da-do-ro,Chadwick & Ventris 1973: anthroponym KN F: a-me-jaanthroponym a-ta-ti-nuhapax anthroponym KN Sc: ku-ru-me-noanthroponym po-*34-wi-dohapax anthroponym KN Sc: BIG Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
51,a-e-ri-qe,Chadwick & Ventris 1973: anthroponym? ""uncertain if -qe is the particle que 'and'"" Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
52,a-e-ri-qo,Ramón 2011: anthroponym shortened form of a-e-ri-qo-ta (cf. pe-ri-mo pe-ri-me-de; pe-ri-to pe-ri-to-wo; etc.) Chadwick & Ventris 1973: anthroponym shortened form of a-e-ri-qo-ta? BOS: TH Wu OVIS: TH Wu VIR: PY An Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Ramón J.L. García 2011 A Companion to Linear B: Mycenaean Greek Texts and their World vol. II (ed. Yves Duhoux and Anna Morpurgo Davies) “Mycenaean Onomastics”,0,0,0,1,1,0
53,a-e-ri-qo-ta,Aura Jorro 1999: anthroponym probably Ἀερι-φόντᾶς cf. ἦρι 'early' Ramón 2011: compound anthroponym full form of a-e-ri-qo Leukart 1994: anthroponym cf. ἠεροφοῖτις 'walking in darkness' Hajnal 1992: anthroponym cf. ἄορ 'killing with a sword' Chadwick & Ventris 1973: anthroponym cf. Homeric ἦρι ἠέριος; -φοίτης PY An PY Aq: VIR PY An PY Aq: [[o-wi-to-no]]? Aura Jorro Francisco 1999 Diccionario Micénico vol. I Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Hajnal Ivo 1992 Mykenaïka ""Der mykenische Personenname a-e-ri-qo-ta"" Leukart Alex 1994 Die frühgriechischen Nomina auf -tãs und -ãs. Untersuchungen zu ihrer Herkunft und Ausbreitung (unter Vergleich mit der Nomina auf -eus) Ramón J.L. García 2011 A Companion to Linear B: Mycenaean Greek Texts and their World vol. II (ed. Yves Duhoux and Anna Morpurgo Davies) “Mycenaean Onomastics”,0,0,0,1,0,0
54,a-e-se-wa,Chadwick & Ventris 1973: anthroponym dative Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
55,a-e-ti-to,Bernabé & Luján 2008: henna? Melena 1983: ""not-Heti-scented or -softened"" Chadwick & Ventris 1973: ""epithet of sage-scented oil: 'without e-ti'"" Bernabé Alberto and Eugenio Luján 2008 A Companion to Linear B: Mycenaean Greek Texts and their World vol. I (ed. Yves Duhoux and Anna Morpurgo Davies) ""Mycenaean Technology"" Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Melena José L. 1983 Minos vol. 18 ""Olive Oil and Other Sorts of Oil in the Mycenaean Tablets"",0,0,0,1,0,0
56,a-i-qe-u,Chadwick & Ventris 1973: anthroponym Lejeune 1968: anthroponym hypocoristic of *'A(h)ι῏φόντας 'he who kills with the sword' Chadwick & Ventris 1973: genitive of a-i-qe-u Chadwick & Ventris 1973: dative of a-i-qe-u Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Lejeune 1968 TBD,0,0,0,0,0,0
57,a-ja-me-no,Chadwick & Ventris 1973: inlaid masculine nominative singular Aura Jorro 1985: a) aplicado a cajas de carros (KN Sf) b) un nombre de materia cf. e-re-pa-te pa-ra-ku-we ku-ru-so etc. c) la parte del objeto afectada o del motivo empleado aplicado a piezas de mobiliario cf. a-di-ri-ja-pi po-ni-ki-pi etc. Bernabé & Luján 2008: inlaid always followed by a material in the instrumental Chadwick & Ventris 1973: feminine nominative singular Aura Jorro 1985: el mismo que a-ja-me-no Aura Jorro Francisco 1985 Diccionario Micénico vol. I Bernabé Alberto and Eugenio Luján 2008 A Companion to Linear B: Mycenaean Greek Texts and their World (editors Yves Duhoux and Anna Morpurgo Davies) ""Mycenaean Technology"" Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek kar WNXIV.164 participle candidates,0,1,0,1,0,0
58,a-ka,Van Spitael & Faure 1977: toponym classical Ἀχάρνα Chadwick & Ventris 1973: 1. anthroponym 2. toponym Aura Jorro 1985: 1. probablemente neutro en -ας cf. a-ka-i-jo. En la misma región que ru-ki-to y pu-so. 2. probablemente hipocorístico de Άλκᾶς (PY An) a-ka (KN Dn): pu-sotoponym ru-ki-totoponym (where a-ka is a toponym) KN Da: a-ko-ro-qo-rohapax au-ri-joku-ta-to su-ri-mo wi-na-to e-ki-nohapax e-ne-ke-se-uhapax ka-ne-u-tahapax o-ku-nohapax po-i-te-uhapax KN Da KN Dn: OVIS Auro Jorro Francisco 1985 Diccionario Micénico vol. I Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Van Spitael Marie-Anne and Paul Faure 1977 ΚΡΗΤΟΛΟΓΙΑ 5 «Villes et villages de la Crète centrale. Listes inédites de l'époque Vénetienne comparées aux tablettes de Knosos»,0,1,0,1,0,0
59,a-ka-de,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
60,a-ka-i-jo,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: feminine adjectival formation on a-ka-i-jo? a-ka-i-jo appears in the ""owner"" / ""collector"" position with ""ko-ti / pa-i-to"" on KN De 1084. Appears as ""a-ka-i-je-ja  du-qo-te-ja LANA 2"" on TH Of 27. Appears as ""(a)-ka-i-je-ja  pu2-ke-qi-ri-ne-ja LANA 2"" on TH Of 27. LANA: TH Of OVIS: KN De pa-i-to: KN De Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,1,0
61,a-ka-i-jo,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: feminine adjectival formation on a-ka-i-jo? a-ka-i-jo appears in the ""owner"" / ""collector"" position with ""ko-ti / pa-i-to"" on KN De 1084. Appears as ""a-ka-i-je-ja  du-qo-te-ja LANA 2"" on TH Of 27. Appears as ""(a)-ka-i-je-ja  pu2-ke-qi-ri-ne-ja LANA 2"" on TH Of 27. LANA: TH Of OVIS: KN De pa-i-to: KN De Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,1,0
62,a-ka-ma-jo,Chadwick & Ventris 1973: anthroponym dative cf. Ἀλκμαίων Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
63,a-ka-ma-no,(as a-ka-(ma)-no) Chadwick & Ventris 1973: anthroponym cf. Ἀλκμήνωρ Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
64,a-ka-ma-wo,Chadwick & Ventris 1973: anthroponym cf. Ἀλκμάων PY Cn 131 (context: pa-ro & OVIS): a-no-poPY Va a-ri-wo-ne a-ta-ma-ne-we a-we-ke-se-we do-qo-nohapax [[e-ti-ra-wo]]PY Sa gen. [[ke-ro-wo]]PY Ae ke-sa-me-noPY Fn ko-roKN De ko-ru-no ku-pi-ri-joKN Fh KN Ga PY Jn PY Un me-te-wehapax ne-ri-tohapax [[o-ku-ka]] [[pi-me-ta]]hapax po-ke-wehapax po-ko-ro po-ro-u-te-wePY Jn gen.; KN Dc PY Jn nom. ra-pa-sa-ko se-noPY Es [[wo-ki-to]]hapax Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
65,a-ka-me-ne,(as a-ka-me-ne[) Chadwick & Ventris 1973: anthroponym? cf. Ἀχαιμένης Ἀλκαμένης Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
66,a-ka-na-jo,Chadwick & Ventris 1973: toponym or adjective describing sheep and goats? cf. a3-ka-na-jo Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
67,a-ka-ra-no,Bernabé & Luján 2008: 'without a top' ""showing that as one would expect the different components of a table (top legs etc.) were separate pieces and they were assembled only when the table had to be used."" Chadwick & Ventris 1973: adjective describing a table 'headless'? cf. ἀκάρηνος Bernabé Alberto and Eugenio Luján 2008 A Companion to Linear B: Mycenaean Greek Texts and their World vol. I (ed. Yves Duhoux and Anna Morpurgo Davies) Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
68,a-ka-re-u,Chadwick & Ventris 1973: anthroponym AROM: KN Ga pa-i-to: KN Ga Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
69,a-ka-re-u-te,Chadwick & Ventris 1973: toponym in dative-locative? cf. a-ke-re-u-te Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
70,a-ka-sa-no,Chadwick & Ventris 1973: anthroponym cf. Ἀλχσήνορ Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
71,a-ka-si-jo-ne,Chadwick & Ventris 1973: toponym locative? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
72,a-ka-ta-jo,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: genitive of a-ka-ta-jo KN Dv: OVIS PY Eo: GRA KN Dv: da-*83-ja Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,1,0,0
73,a-ka-ta-ra-te-so-de,McArthur 1993: toponym allative Chadwick & Ventris 1973: toponym? allative? OLE: KN Fp Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek McArthur Jennifer K. 1993 Suplementos a MINOS núm. 9 “Place-Names in the Knossos Tablets Identification and Location”,0,1,0,0,0,0
74,a-ka-to,Ilievski 1996: anthroponym cf. Ἄγαθος Ἀγάθων Ἄχαστος Ἄχανθος BIG: KN Sc EQU: KN Sc OVIS: KN Dv TUN: KN Sc ra-to: KN Dv Ilievski Petar Hr. 1996 Attí e memorie del secondo congresso internazionale di micenologia vol. 1 Filologia “The Mycenaean Personal Names in -to with regard to the derivatives from verbal adjectives"",0,1,0,0,0,0
75,a-ka-to-wa,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: genitive of a-ka-to-wa Appears as ""a-ka-to-wa-o / au-to-te-qa-jo (O)["" on TH Ug 4. Appears as ""a-ka-to-wa-o / ka-e-sa-me-no  au-ri-jo O["" on TH Ug 5. Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,1,0
76,a-ka-wi-ja-de,Chadwick & Ventris 1973: toponym probably allative Ruijgh 1967: toponym in -ία cf. common Cretan village name Attic Ἀχαΐα Risch 1965: toponym *Ἀχαιƒία ""region of the Achaeans"" in -ία derivative of ethnic *Ἀχαιƒός Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Ruijgh C.J. 1967 Études sur la grammaire et le vocabulaire du grec mycénien Risch Ernst 1965 Museum helveticum (MH) 22 «Ein Gang durch die Geschichte der griechischen Ortsnamen»,0,1,0,0,0,0
77,a-ka-wo,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: dative of a-ka-wo AUR: PY Jo MA: PY Un Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,1,0,0
78,a-ke,Chadwick & Ventris 1973: 3rd singular present indicative active voice of ἄγω? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
79,a-ke-a2,Chadwick & Ventris 1973: 'wine jars'? cf. ἄγγος Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
80,a-ke-e-to,Aura Jorro 1985: antropónimo masculino nominativo Chadwick & Ventris 1973: anthroponym In a ra-su-to context on KN Da: a-me-a KN Da: ra-su-to KN Da: OVIS Aura Jorro Francisco 1985 Diccionario Micénico vol. I Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
81,a-ke-ne-u-si,,0,0,0,0,1,0
82,a-ke-o,Chadwick & Ventris 1973: anthroponym Chadwick & Ventris 1973: genitive of a-ke-o Appears as ""a-ke-o  ka-wi-jo VIR 1"" on PY An 192. Appears as ""a-ke-o  a-ke-re"" on PY Cc 660.a. Appears as ""a-te-re-wi-ja () pa-ro  e-wi-te-we  a-ke-o-jo OVISf 70"" on PY Cn 40. Appears as ""[[u-po-ra-ki-ri-ja]]  pa-ro  pe-qe-we  a-ke-o-jo OVISf 65"" on PY Cn 45. Appears as ""pu-ro [[ra-wa-ra-ti-jo]]  pa-ro  a-ko-to-wo  a-ke-o-jo CAPf 50"" on PY Cn 45. Appears as ""pu-ro [[ra-wa-ra-ti-jo]]  ka-ra-wa-ni-ta  a-ke-o-jo CAPm 100"" on PY Cn 45. Appears as ""[[u-po-ra-ki-ri-ja]]  [[wi-ja-te-u|wi-ja-te-we]]  a-ke-o-jo CAPf 1(5)"" on PY Cn 45. Appears as ""pu-ro  [[ra-wa-ra-ti-jo]]  ka-ra-wa-ni-ta  a-ke-o-jo CAPm 100"" on PY Cn 45. Appears as ""a-si-ja-ti-ja[]pa-ro  [[i-sa-na-o-ti]]  a-ke-o-jo OVISf["" on PY Cn 254. Appears as ""wa-no-jo  wo-wo pa-ro  ne-ti-ja-no a-ke-o-jo CAPm 100"" on PY Cn 599. Appears as ""a2-pa-tu-wo-te  pa-ro  a-ke-ra-wo  a-ke-o-jo CAPm 90"" on PY Cn 599. Appears as ""a2-pa-tu-wo-te  pa-ro  [[ru-we-ta]]  a-ke-o-jo CAPf 40"" on PY Cn 599. Appears as ""wa-no-jo  wo-wo  pa-ro  ke-re-no  a-ke-o-jo CAPf 80"" on PY Cn 599. CAP: PY Cc? PY Cn OVIS: PY Cn VIR: PY An Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,1,0,0
83,a-ke-qe,,0,0,0,0,1,0
84,a-ke-ra-no,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
85,a-ke-ra-wo,Chadwick & Ventris 1973: anthroponym cf. Ἀγέλαος Ἀγέλεως Ἀρχέλαος Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,1,0,0
86,a-ke-ra2-te,Chadwick & Ventris 1973: 'collecting gathering'? cf. ἀγείρω Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
87,a-ke-re,Chadwick & Ventris 1973: 'he collects (goats)' cf. ἀγείρω Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
88,a-ke-re-mo,Chadwick & Ventris 1973: occupation 'hunter' cf. ἀργεμών Chadwick & Ventris 1973: genitive of a-ke-re-mo a-ke-re-mo-no in KN V: ko-re-te po-ro-ko-re-te qa-ra: KN V ru-ki-to: KN V? Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,1,0,0,0,0
89,a-ke-re-se,Chadwick & Ventris 1973: 'took' or 'will take' cf. ἀγρέω ἄγρει cf. (o-) o-di-do-si o-de-ka-sa-to o-wo-ze Chadwick & Ventris 1973: ""thus he took (will take)"" Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
90,a-ke-re-u,Ramón 2011: anthroponym derived from toponym a-ke-re-wa Melena 2000-2001: toponym Chadwick & Ventris 1973: anthroponym or occupation? Chadwick & Ventris 1973: dative singular or nominative plural of a-ke-re-u cf. qa-si-re-u / qa-si-re-wi-ja Melena 2000-2001: adjective of toponym a-ke-re-u cf. a-ke-re-wi-jo Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek Melena José 2000-2001 Minos 35-36 ""63 Joins and Quasi-joins of Fragments in the Linear B Tablets from Pylos"" Ramón J.L. García 2011 A Companion to Linear B: Mycenaean Greek Texts and their World vol. II (ed. Yves Duhoux and Anna Morpurgo Davies) “Mycenaean Onomastics”,0,0,0,1,0,0
91,a-ke-re-u-te,Chadwick & Ventris 1973: toponym? ""perhaps ablative in -euthen"" Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
92,a-ke-re-wa,Chadwick & Ventris 1973: Hither Province toponym Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,1,0,0
93,a-ke-re-wi-jo,Chadwick & Ventris 1973: anthroponym Chadwick John and Michael Ventris 1973 Documents in Mycenaean Greek,0,0,0,0,0,0
